id,keyword,location,text,target,text_clean
152,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many… https://t.co/v8MsKmrLyB",0,as a canadian i am very concerned the airplane that was shot down by accident had canadians many
153,airplane%20accident,United Kingdom,"And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it was an…",0,and no excuse for shooting down a commercial airplane with innocent civilians on oh sorry jeremy as you say it was an
154,airplane%20accident,"Milwaukee, WI",You beat me to this response. You have to TRACK an airplane with a surface to air missile.…,0,you beat me to this response you have to track an airplane with a surface to air missile
155,airplane%20accident,"French River, Ontario, Canada","It is unimaginable to have 174 people gone in one ""accident."" How could anyone point a surface to air missile at a… https://t.co/7Abwo7HXuz",0,it is unimaginable to have people gone in one accident how could anyone point a surface to air missile at a
156,airplane%20accident,"Siesta Key, FL","So it was just an accident that Iran rocketed an airplane, killing 180 people. And libs defending it like that’s ok b…",0,so it was just an accident that iran rocketed an airplane killing people and libs defending it like that s ok b
157,airplane%20accident,"Manchester, England","And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it… https://t.co/gUkc4ToutN",0,and no excuse for shooting down a commercial airplane with innocent civilians on oh sorry jeremy as you say it
158,airplane%20accident,"New Jersey, USA",Well let’s see. We know so far the body count of demonstrators was over… https://t.co/sPpCsKbUq0,0,well let s see we know so far the body count of demonstrators was over
159,airplane%20accident,"Michigan, USA",You beat me to this response. You have to TRACK an airplane with a surface to air missi… https://t.co/RFyWvNqO2Z,0,you beat me to this response you have to track an airplane with a surface to air missi
160,airplane%20accident,"Canada, eh",Good lord...... Yeah. It was an accident. The airplane didn't give the missile the right away.... 😒,0,good lord yeah it was an accident the airplane didn t give the missile the right away
161,airplane%20accident,,"The Iranian leadership has downed the commercial airplane on purpose, who are they kidding by saying it was by accident",0,the iranian leadership has downed the commercial airplane on purpose who are they kidding by saying it was by accident
162,airplane%20accident,#السعودية_العظمى,"Ooh look, NYT became a lawyer for the Iranian regime What a stupid newspaper, it’s now time, there are vi… https://t.co/SbfUCNkMpr",0,ooh look nyt became a lawyer for the iranian regime what a stupid newspaper it s now time there are vi
163,airplane%20accident,Iowa,How exactly does one accidentally fire a rocket? At an airplane leaving your own countries airport. This… https://t.co/LQdfG1THTN,0,how exactly does one accidentally fire a rocket at an airplane leaving your own countries airport this
164,airplane%20accident,"Vaughan, Ontario",?!?!?! SO THEY SAYING SHOOTING DOWN THAT AIRPLANE W INNOCENT PPL WAS AN ACCIDENT???? BRUH.,1,so they saying shooting down that airplane w innocent ppl was an accident bruh
165,airplane%20accident,"Moodus, CT  USA",There were 6 Nuclear physicists on that AirPlane it was no accident.,1,there were nuclear physicists on that airplane it was no accident
166,airplane%20accident,"40.72163,-73.8669","and his murderous friends shoot down an airplane ""by accident"", killing around 200 innocent people, but wa… https://t.co/i3w3gDnKSx",1,and his murderous friends shoot down an airplane by accident killing around innocent people but wa
167,airplane%20accident,"East Verdi, NV","Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1,yup and the us once shot down an iranian airplane by accident and we ve been supp
168,airplane%20accident,,"United States downs an Iranian terrorist and the world press dedicates tons of articles on the life he lived, but the Ira…",0,united states downs an iranian terrorist and the world press dedicates tons of articles on the life he lived but the ira
169,airplane%20accident,"Port Charlotte, FL","Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Iran militi…",0,besides the airplane being shot down by accident other things are habbening also high level pro iran militi
170,airplane%20accident,"Hamilton, Ontario",CBC news just said there was an operator on a missile launcher that shot down the airplane. cockpit was taken out.… https://t.co/uy2YYAqeAr,1,cbc news just said there was an operator on a missile launcher that shot down the airplane cockpit was taken out
171,airplane%20accident,,CONSIDER -&gt; How does a person with a video camera know WHERE and WHEN to record an attack BEFORE there was any indication…,0,consider gt how does a person with a video camera know where and when to record an attack before there was any indication
172,airplane%20accident,The Enchanted Mitten,"Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Ir… https://t.co/OlJMmB1Tj9",0,besides the airplane being shot down by accident other things are habbening also high level pro ir
173,airplane%20accident,NYC Babe-Bee 🌹🐾🙏,"Yeah, yer well prepared ...hit a few buildings &amp; knocked down yer own airplane by accident ...better keep d… https://t.co/ww1W8LOYVl",0,yeah yer well prepared hit a few buildings amp knocked down yer own airplane by accident better keep d
174,airplane%20accident,"Lake Mary, FL","if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0,if the shooting down of the plane was an accident human error why were the iranians shooting mi
175,airplane%20accident,,This attack N on an airplane that had just taken off was no accident. Iran wants the world to know there will be co… https://t.co/2mimAWnc6x,0,this attack n on an airplane that had just taken off was no accident iran wants the world to know there will be co
176,airplane%20accident,,Grover Airplane Accident Doctor,0,grover airplane accident doctor
177,airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose count…,0,trump in accident crash airplane ukraine is the main factor as the most powerful person in the world whose count
178,airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose… https://t.co/mSkuJJe79X,0,trump in accident crash airplane ukraine is the main factor as the most powerful person in the world whose
179,airplane%20accident,"Franca, Brasil","Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling, inclu…",1,although it s late i extend my condolences to all the families of the victims of the ukrainian airplane falling inclu
180,airplane%20accident,Cairo,Iranian military admitted it shot down Ukrainian airplane by missiles accidentally. It is not an accident! It is a crim…,1,iranian military admitted it shot down ukrainian airplane by missiles accidentally it is not an accident it is a crim
181,airplane%20accident,,"So much talk about #Ukraine airplane within #iran #USA conflict, while conflict wise this is irrelevant, what is mo… https://t.co/lpE4tm3pYk",0,so much talk about ukraine airplane within iran usa conflict while conflict wise this is irrelevant what is mo
182,airplane%20accident,Qom,"Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling,… https://t.co/HBAXNWmVoZ",1,although it s late i extend my condolences to all the families of the victims of the ukrainian airplane falling
183,airplane%20accident,"Houston, TX","Iran shot down an airplane full of innocent people. Say what you want about Trump, but that’s not an appropriate r… https://t.co/dEdr4YnZK9",1,iran shot down an airplane full of innocent people say what you want about trump but that s not an appropriate r
184,airplane%20accident,"The Hague, Netherlands ",She is still silent about the killing of 176 innocent people in Iran. Iranian military admitted it shot down Ukrainian a…,1,she is still silent about the killing of innocent people in iran iranian military admitted it shot down ukrainian a
185,airplane%20accident,,The Iranians chose the day and time to send missiles inside Iraq and they also controlled the… https://t.co/EhjP8cNlW4,0,the iranians chose the day and time to send missiles inside iraq and they also controlled the
186,airplane%20accident,,Was the airplane on a routine flight path from the airport? One would think those that shot it down would be fam…,0,was the airplane on a routine flight path from the airport one would think those that shot it down would be fam
